	id	price	area	district	city	type	segment	condominium	iptu	rooms	box	url	date
544	152161	285000	50,96	Auxiliadora	Porto Alegre	Apartamento	Residencial	540	550	2	1	http://www.foxterciaimobiliaria.com.br/imovel/152161/residencial-porto-alegre-auxiliadora-apartamento-coorigha-2-dormitorios-zona-norte	2019-01-20
545	14213	1270000	245,6	Auxiliadora	Porto Alegre	Apartamento	Residencial	1000	NA	4	1	http://www.foxterciaimobiliaria.com.br/imovel/14213/residencial-porto-alegre-auxiliadora-apartamento-colina-de-montmartre-4-dormitorios-zona-norte	2019-01-20
546	159568	NA	206	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	1	http://www.foxterciaimobiliaria.com.br/imovel/159568/residencial-porto-alegre-bela-vista-apartamento-condominio-edificio-porto-fino-place-3-dormitorios-zona-norte	2019-01-20
547	177333	1696000	163,56	Auxiliadora	Porto Alegre	Apartamento	Residencial	1400	2100	3	1	http://www.foxterciaimobiliaria.com.br/imovel/177333/residencial-porto-alegre-auxiliadora-apartamento-plaza-saint-charles-3-dormitorios-zona-norte	2019-01-20
548	13278	2600000	257,8	Bela Vista	Porto Alegre	Apartamento	Residencial	2700	7000	3	3	http://www.foxterciaimobiliaria.com.br/imovel/13278/residencial-porto-alegre-bela-vista-apartamento-renaissence-3-dormitorios-zona-norte	2019-01-20
549	168714	NA	65,88	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/168714/residencial-porto-alegre-auxiliadora-apartamento-2-dormitorios-zona-norte	2019-01-20
550	10858	NA	77,11	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/10858/residencial-porto-alegre-auxiliadora-apartamento-residencial-eudoro-berlink-2-dormitorios-zona-norte	2019-01-20
551	11445	495000	86,9	Auxiliadora	Porto Alegre	Apartamento	Residencial	200	1000	2	2	http://www.foxterciaimobiliaria.com.br/imovel/11445/residencial-porto-alegre-auxiliadora-apartamento-edificio-monferrato-2-dormitorios-zona-norte	2019-01-20
552	177090	370000	67,7	Mont Serrat	Porto Alegre	Apartamento	Residencial	700	800	2	1	http://www.foxterciaimobiliaria.com.br/imovel/177090/-porto-alegre-mont-serrat-apartamento-2-dormitorios-zona-norte	2019-01-20
553	10956	585000	80	Bela Vista	Porto Alegre	Apartamento	Residencial	750	1010	2	2	http://www.foxterciaimobiliaria.com.br/imovel/10956/residencial-porto-alegre-bela-vista-apartamento-jorge-victorino-2-dormitorios-zona-norte	2019-01-20
554	158792	325000	70,97	Mont Serrat	Porto Alegre	Apartamento	Residencial	310	777	2	1	http://www.foxterciaimobiliaria.com.br/imovel/158792/residencial-porto-alegre-mont-serrat-apartamento-jardim-vista-alegre-2-dormitorios-zona-norte	2019-01-20
555	141462	574000	47,78	Auxiliadora	Porto Alegre	Apartamento	Residencial	430	1000	1	1	http://www.foxterciaimobiliaria.com.br/imovel/141462/residencial-porto-alegre-auxiliadora-apartamento-trend-24-residence-1-dormitorios-zona-norte	2019-01-20
556	6245	950000	113,76	Mont Serrat	Porto Alegre	Apartamento	Residencial	1000	1500	3	2	http://www.foxterciaimobiliaria.com.br/imovel/6245/residencial-porto-alegre-mont-serrat-apartamento-bela-vista-promenade-3-dormitorios-zona-norte	2019-01-20
557	151917	240000	51	Auxiliadora	Porto Alegre	Apartamento	Residencial	300	920	2	1	http://www.foxterciaimobiliaria.com.br/imovel/151917/residencial-porto-alegre-auxiliadora-apartamento-coorigha-2-dormitorios-zona-norte	2019-01-20
558	152804	897000	115,59	Mont Serrat	Porto Alegre	Apartamento	Residencial	1040	1451	3	2	http://www.foxterciaimobiliaria.com.br/imovel/152804/residencial-porto-alegre-mont-serrat-apartamento-l-hermitage-3-dormitorios-zona-norte	2019-01-20
559	166091	369000	70	Auxiliadora	Porto Alegre	Apartamento	Residencial	190	530	2	1	http://www.foxterciaimobiliaria.com.br/imovel/166091/residencial-porto-alegre-auxiliadora-apartamento-2-dormitorios-zona-norte	2019-01-20
560	158076	950000	102,05	Auxiliadora	Porto Alegre	Apartamento	Residencial	1150	2270	3	2	http://www.foxterciaimobiliaria.com.br/imovel/158076/residencial-porto-alegre-auxiliadora-apartamento-san-carlo-3-dormitorios-zona-norte	2019-01-20
561	152617	NA	116,08	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/152617/residencial-porto-alegre-auxiliadora-apartamento-dona-teresa-3-dormitorios-zona-norte	2019-01-20
562	141098	895000	85	Bela Vista	Porto Alegre	Apartamento	Residencial	750	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/141098/residencial-porto-alegre-bela-vista-apartamento-dream-tower-residence-2-dormitorios-zona-norte	2019-01-20
563	702	1450000	167,1	Auxiliadora	Porto Alegre	Apartamento	Residencial	2000	2200	3	1	http://www.foxterciaimobiliaria.com.br/imovel/702/residencial-porto-alegre-auxiliadora-apartamento-chateau-ferrand-3-dormitorios-zona-norte	2019-01-20
564	147921	260000	42,5	Bela Vista	Porto Alegre	Apartamento	Residencial	200	700	1	1	http://www.foxterciaimobiliaria.com.br/imovel/147921/residencial-porto-alegre-bela-vista-apartamento-windsor-1-dormitorios-zona-norte	2019-01-20
565	138565	598000	82,672	Auxiliadora	Porto Alegre	Apartamento	Residencial	370	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/138565/residencial-porto-alegre-auxiliadora-apartamento-2-dormitorios-zona-norte	2019-01-20
566	9895	NA	184,35	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	3	http://www.foxterciaimobiliaria.com.br/imovel/9895/residencial-porto-alegre-bela-vista-apartamento-terrazzas-danchieta-3-dormitorios-zona-norte	2019-01-20
567	131947	NA	154,11	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	4	3	http://www.foxterciaimobiliaria.com.br/imovel/131947/residencial-porto-alegre-auxiliadora-apartamento-candido-58-4-dormitorios-zona-norte	2019-01-20
568	7579	1580000	261,76	Auxiliadora	Porto Alegre	Apartamento	Residencial	1700	2500	3	1	http://www.foxterciaimobiliaria.com.br/imovel/7579/residencial-porto-alegre-auxiliadora-apartamento-clermont-ferrand-3-dormitorios-zona-norte	2019-01-20
569	8300	4500000	271,91	Bela Vista	Porto Alegre	Apartamento	Residencial	2000	NA	4	4	http://www.foxterciaimobiliaria.com.br/imovel/8300/residencial-porto-alegre-bela-vista-apartamento-principe-de-versailles-4-dormitorios-zona-norte	2019-01-20
570	174714	240000	39,5	Bela Vista	Porto Alegre	Apartamento	Residencial	190	476	1	1	http://www.foxterciaimobiliaria.com.br/imovel/174714/residencial-porto-alegre-bela-vista-apartamento-edificio-jardim-camila-1-dormitorios-zona-norte	2019-01-20
571	5885	660000	117,42	Auxiliadora	Porto Alegre	Apartamento	Residencial	1400	2100	3	2	http://www.foxterciaimobiliaria.com.br/imovel/5885/residencial-porto-alegre-auxiliadora-apartamento-parque-sherwood-3-dormitorios-zona-norte	2019-01-20
572	148774	1060000	104,83	Bela Vista	Porto Alegre	Apartamento	Residencial	800	1300	3	1	http://www.foxterciaimobiliaria.com.br/imovel/148774/residencial-porto-alegre-bela-vista-apartamento-residenza-positano-3-dormitorios-zona-norte	2019-01-20
573	158259	299000	90	Auxiliadora	Porto Alegre	Apartamento	Residencial	220	900	3	1	http://www.foxterciaimobiliaria.com.br/imovel/158259/residencial-porto-alegre-auxiliadora-apartamento-edificio-arpoador-3-dormitorios-zona-norte	2019-01-20
574	4984	1280000	233	Bela Vista	Porto Alegre	Apartamento	Residencial	600	900	3	1	http://www.foxterciaimobiliaria.com.br/imovel/4984/residencial-porto-alegre-bela-vista-apartamento-jardim-bela-vista-3-dormitorios-zona-norte	2019-01-20
575	161618	480000	94	Mont Serrat	Porto Alegre	Apartamento	Residencial	250	894	2	2	http://www.foxterciaimobiliaria.com.br/imovel/161618/residencial-porto-alegre-mont-serrat-apartamento-edificio-laguna-2-dormitorios-zona-norte	2019-01-20
576	166992	398000	64,42	Mont Serrat	Porto Alegre	Apartamento	Residencial	350	980	2	1	http://www.foxterciaimobiliaria.com.br/imovel/166992/residencial-porto-alegre-mont-serrat-apartamento-edificio-mariland-2-dormitorios-zona-norte	2019-01-20
